puntuacion,texto_positivo,texto_negativo,texto_resena,lugar,categoria,fuente,fecha_recopilacion,url_fuente,idioma_comentario
9.09,"Fijne, schone kamers met prachtig uitzicht op de vulkaan. Verblijf met veel oog voor detail bijgehouden. Veel leuke faciliteiten voor de kinderen (pool, tafelvoetbal en -tennis, zwembad). Heel veel tr doen in de omgeving. Wasserette en fijne soda op loopafstand.",Eigenlijk niets.,"Positivo: Fijne, schone kamers met prachtig uitzicht op de vulkaan. Verblijf met veel oog voor detail bijgehouden. Veel leuke faciliteiten voor de kinderen (pool, tafelvoetbal en -tennis, zwembad). Heel veel tr doen in de omgeving. Wasserette en fijne soda op loopafstand. | Negativo: Eigenlijk niets.",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
1010,"Sehr schönes Hotel in toller Gartenlage mit Blick auf den Vulkan. Hier stimmt fast alles. Nur Schade, dass das Frühstück nicht enthalten ist. Es ist mit 7 Dollar aber recht günstig",,"Positivo: Sehr schönes Hotel in toller Gartenlage mit Blick auf den Vulkan. Hier stimmt fast alles. Nur Schade, dass das Frühstück nicht enthalten ist. Es ist mit 7 Dollar aber recht günstig",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
1010,Das Frühstück war sehr gut und  für jeden frisch zubereitet.,,Positivo: Das Frühstück war sehr gut und  für jeden frisch zubereitet.,Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
8.08,"La vue sur le volcan, les espaces communs.",Très joli jardin (mais peu adapté aux familles avec jeunes enfants),"Positivo: La vue sur le volcan, les espaces communs. | Negativo: Très joli jardin (mais peu adapté aux familles avec jeunes enfants)",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
8.08,,"Le petit déjeuner à payer en plus, c est absurde. Ça devrait être inclus dans le prix de la chambre, qui est déjà plutôt cher.","Negativo: Le petit déjeuner à payer en plus, c est absurde. Ça devrait être inclus dans le prix de la chambre, qui est déjà plutôt cher.",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
8.08,"Goede ligging, restaurants op wandelafstand, mooi zicht op de vulkaan!",Geluid van de straat is onvermijdelijk; op maandag geen ontbijt mogelijk…,"Positivo: Goede ligging, restaurants op wandelafstand, mooi zicht op de vulkaan! | Negativo: Geluid van de straat is onvermijdelijk; op maandag geen ontbijt mogelijk…",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
9.09,Le jardin est magnifique. Les colibris que l'on croise tous les jours au milieu des nombreuses fleurs. La vue depuis la terrasse de notre chambre ou depuis le jaccuzi face au volcan Arenal. Le petit coin café et jeux. La gentillesse et l'accueil. Un petit paradis,.,Positivo: Le jardin est magnifique. Les colibris que l'on croise tous les jours au milieu des nombreuses fleurs. La vue depuis la terrasse de notre chambre ou depuis le jaccuzi face au volcan Arenal. Le petit coin café et jeux. La gentillesse et l'accueil. Un petit paradis | Negativo: .,Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
1010,"Elisabeth nous a accueillis avec chaleur et un humour communicatif qui a tout de suite créé une ambiance conviviale. Le jardin fleuri est splendide, les chambres sont décorées avec élégance et raffinement, et nous avons adoré profiter de l’espace piscine, du jacuzzi et du billard, pour des moments de pur amusement.","Les nuages du volcan Arenal présents pendant tout notre séjour, Elisabeth n’a rien pu faire !","Positivo: Elisabeth nous a accueillis avec chaleur et un humour communicatif qui a tout de suite créé une ambiance conviviale. Le jardin fleuri est splendide, les chambres sont décorées avec élégance et raffinement, et nous avons adoré profiter de l’espace piscine, du jacuzzi et du billard, pour des moments de pur amusement. | Negativo: Les nuages du volcan Arenal présents pendant tout notre séjour, Elisabeth n’a rien pu faire !",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
8.08,Très bon accueil ! Et chambre très belle,,Positivo: Très bon accueil ! Et chambre très belle,Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
1010,"Erg leuke tuin met veel vlinders en kolibrie’s 
Mooie kamers met een handige frigo 
Leuk zwembad met hottub.",Niets,"Positivo: Erg leuke tuin met veel vlinders en kolibrie’s 
Mooie kamers met een handige frigo 
Leuk zwembad met hottub. | Negativo: Niets",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
9.09,"Sehr freundliches Personal, die Zimmer haben Klimaanlage und falls keine Wolken sind kann man den Arenal von der Terasse aus sehen..",,"Positivo: Sehr freundliches Personal, die Zimmer haben Klimaanlage und falls keine Wolken sind kann man den Arenal von der Terasse aus sehen..",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
9.09,Der angelegte Garten ist super schön und man kann viele Kolibris sehen.,Die Betten waren etwas zu weich.,Positivo: Der angelegte Garten ist super schön und man kann viele Kolibris sehen. | Negativo: Die Betten waren etwas zu weich.,Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
1010,מקום מדהים קרוב לכל מקום חדרים מעולים צוות מעולה מומלץ ביותר,,Positivo: מקום מדהים קרוב לכל מקום חדרים מעולים צוות מעולה מומלץ ביותר,Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
8.08,"O hotel é bem localizado, tem opções variadas de restaurante ao redor,  e lojinhas de souvenirs, as instalações são básicas mas atendem o necessário para uma boa hospedagem, e o ponto alto é o atendimento dos funcionários, sempre sorridentes e solícitos.","Após fazer a reserva pela booking fui surpreendido por uma mensagem do hotel que eles não aceitam cartões, apenas dinheiro em espécie para pagamento da hospedagem, eu não estava preparado pra isso, apesar da atendente me dizer que isso estava descrito na política de pagamento, o que pra mim não era visível.
Além disso o quarto que estávamos entrava luz, o black out não era suficiente, além da cama que pra mim era mole demais, e o chuveiro saia pouca água.","Positivo: O hotel é bem localizado, tem opções variadas de restaurante ao redor,  e lojinhas de souvenirs, as instalações são básicas mas atendem o necessário para uma boa hospedagem, e o ponto alto é o atendimento dos funcionários, sempre sorridentes e solícitos. | Negativo: Após fazer a reserva pela booking fui surpreendido por uma mensagem do hotel que eles não aceitam cartões, apenas dinheiro em espécie para pagamento da hospedagem, eu não estava preparado pra isso, apesar da atendente me dizer que isso estava descrito na política de pagamento, o que pra mim não era visível.
Além disso o quarto que estávamos entrava luz, o black out não era suficiente, além da cama que pra mim era mole demais, e o chuveiro saia pouca água.",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
9.09,Ruime kamer met mooi uitzicht,,Positivo: Ruime kamer met mooi uitzicht,Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
9.09,"Sehr ruhig, kein Straßenlärm zuhören, die Lage war super","Der Pool hätte ein wenig wärmer sein können, die Böden sind bei Nässe sehr rutschig","Positivo: Sehr ruhig, kein Straßenlärm zuhören, die Lage war super | Negativo: Der Pool hätte ein wenig wärmer sein können, die Böden sind bei Nässe sehr rutschig",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
8.08,"Hôtel très agréable, chambre confortable, emplacement accessible à tous pour se faire café ou thé (tout est fourni par l’hôtel)",,"Positivo: Hôtel très agréable, chambre confortable, emplacement accessible à tous pour se faire café ou thé (tout est fourni par l’hôtel)",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
9.09,"Propriedade linda, cama excelente, equipe muito simpática.",,"Positivo: Propriedade linda, cama excelente, equipe muito simpática.",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
1010,"Tout ! La vue sur le volcan, Les chambres toutes isolées les unes des autres par une végétation luxuriante, les petits chemins pour mener à la piscine, à la salle de jeux (billards, ping pong, babyfoot), la salle du déjeuner … la chambre elle même : grande avec une belle salle de bains, la terrasse qui invite au repos et à l’observation des oiseaux …. Et le personnel adorable, serviable et souriant : Muchas gracias Eugenia y Paula",,"Positivo: Tout ! La vue sur le volcan, Les chambres toutes isolées les unes des autres par une végétation luxuriante, les petits chemins pour mener à la piscine, à la salle de jeux (billards, ping pong, babyfoot), la salle du déjeuner … la chambre elle même : grande avec une belle salle de bains, la terrasse qui invite au repos et à l’observation des oiseaux …. Et le personnel adorable, serviable et souriant : Muchas gracias Eugenia y Paula",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
1010,L'hôtel devrait inclure le petit déjeuner et augmenter légèrement le prix de la nuit. Les bungalows dissimulés dans une extraordinaire nature et l'accueil juste incroyable...,,Positivo: L'hôtel devrait inclure le petit déjeuner et augmenter légèrement le prix de la nuit. Les bungalows dissimulés dans une extraordinaire nature et l'accueil juste incroyable...,Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
8.08,"Fijn hotel met goede faciliteiten, prachtige tuin en uitzicht op de vulkaan.",,"Positivo: Fijn hotel met goede faciliteiten, prachtige tuin en uitzicht op de vulkaan.",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
9.09,"Auffallend gepflegte, schöne Anlage im Aussenbereich von La Fortuna.
Tolle Bungalows. 
Morgens gutes Frühstück in netter Atmosphäre. Forsche, aber sehr freundliche Dame an der Rezeption mit prima Tipps etc.",Es war ausschließlich Barzahlung (Zimmer und separat fürs Frühstück) möglich,"Positivo: Auffallend gepflegte, schöne Anlage im Aussenbereich von La Fortuna.
Tolle Bungalows. 
Morgens gutes Frühstück in netter Atmosphäre. Forsche, aber sehr freundliche Dame an der Rezeption mit prima Tipps etc. | Negativo: Es war ausschließlich Barzahlung (Zimmer und separat fürs Frühstück) möglich",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
1010,"Unser schönstes Hotel auf der gesamten Costa Rica Reise
Traumhafte Gartenanlage und schöner kleiner Pool
Bungalow top",Wir hatten hier leider nur 3 Nächte  :-(,"Positivo: Unser schönstes Hotel auf der gesamten Costa Rica Reise
Traumhafte Gartenanlage und schöner kleiner Pool
Bungalow top | Negativo: Wir hatten hier leider nur 3 Nächte  :-(",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
8.08,"Cadre charmant et très fleuri, accueil impeccable et belles prestations. Petit déjeuner correct.",,"Positivo: Cadre charmant et très fleuri, accueil impeccable et belles prestations. Petit déjeuner correct.",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
1010,"Personeel is super vriendelijk, kamer was nieuw en erg comfortabel. Alles is erg goed bijgehouden en schoon. Zowel het park als de huisjes. Leuk om ‘s avonds nog te kunnen pingpongen of een ander spel. Ook leuk om zoveel dieren te zien! Kolibries in je tuin.",Enige dat we kunnen bedenken is dat er maar 1 stoel op de kamer staat. De kamer is erg ruim en een zit gedeelte of tafel was fijn geweest,"Positivo: Personeel is super vriendelijk, kamer was nieuw en erg comfortabel. Alles is erg goed bijgehouden en schoon. Zowel het park als de huisjes. Leuk om ‘s avonds nog te kunnen pingpongen of een ander spel. Ook leuk om zoveel dieren te zien! Kolibries in je tuin. | Negativo: Enige dat we kunnen bedenken is dat er maar 1 stoel op de kamer staat. De kamer is erg ruim en een zit gedeelte of tafel was fijn geweest",Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
1010,Super gezellige plek met fijne faciliteiten! Super mooie tuin en als je geluk hebt zie je de vulkaan in de verte.,Het licht in de huisjes was heel wit maar voor de rest alles top!,Positivo: Super gezellige plek met fijne faciliteiten! Super mooie tuin en als je geluk hebt zie je de vulkaan in de verte. | Negativo: Het licht in de huisjes was heel wit maar voor de rest alles top!,Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
8.08,Wunderschönen Garten mit vielen Vögel,Deluxe Zimmer ungemütlich und ohne Hängematte,Positivo: Wunderschönen Garten mit vielen Vögel | Negativo: Deluxe Zimmer ungemütlich und ohne Hängematte,Hotel Roca Negra del Arenal,alojamiento,booking,2026-07-27T20:58:00.937304+00:00,https://www.booking.com/hotel/cr/roca-negra-del-arenal.es.html?aid=304142&label=gen173nr-10CA0oM0IVcm9jYS1uZWdyYS1kZWwtYXJlbmFsSApYBGgziAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALYjJ_TBsACAdICJDE1ZTYyNGQ5LWQzZDQtNDQxZi05MmUwLTY3Y2E5M2I2ZGU0ONgCAeACAQ&came_from_hotel_review=1&keep_landing=1&sid=53ca523366e7b971484ab6ac09281b3c&chal_t=1785185881739&force_referer=#tab-reviews,
